pagina,boletin,fecha_publicacion,tipo,numero,objeto,fecha_firma,tags,pdf
63,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-450-SI-SSRH,"EX-2026-00115653-SI-DDS - Aceptar la renuncia del trabajador VITELLO, Daniel Oscar (Legajo Nº 70.940).-",21/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlF6WWJDeVFISk5ZdlN6WWJvb1JiT0E9PSIsInZhbHVlIjoiWDU5SlpuY2dsa09FZzZ3dzBNRUZPYXBuazkvMmFsSytoeXFJN1FsRFQ2eWlndnpkWlhpUnRiSE94LzMzRmFjRiIsIm1hYyI6ImI1Y2QyZmQzNTVmNGY0OGQ2N2E5ZGE3NDBhNjI1N2MxYWUzMTc3ZjY4OTY5NzIwOWJiMjFiMWY3ZTUwZWU3MDIiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-449-SI-SSRH,EX-2026-00148743-SI-DDS - RENUNCIA DE DURAN NATALIA - LEG 63.970,21/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InZ6UVEwRnVsRk9vVGxMRGRFVlNuR2c9PSIsInZhbHVlIjoiaVA0cHc3d0NaSUpWTTAyT3FMZnJhMkpzd21qYXFBUk8xa0NwMzlLV05VRXJXK3ZNSzZ0WVR1V0VmZ3AyMWU5TyIsIm1hYyI6ImJmZTEzNzRiMmE3ZDg4MzM2ODcyYzFkOTJhZmQ2NDYzN2NiZDNlYmVlMmUyOGQ4MTk1NDRiOTc2ZTQ2MThmMTQiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-448-SI-SSRH,"Expediente EX-2026-00074706-SI-SSEDU - Recurso de Revocatoria Andreetta, María del Rosario",21/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InJ1MWlsZDFsdTcxVm02UlpoSmZRYXc9PSIsInZhbHVlIjoickJBTWNKc0RpL04rZVpzVFRybXJTVi9HL0YxTWJpc2g0c0UvcEhRQkZYTVZjUVhXWG1BN0swejEwK1locStUeiIsIm1hYyI6IjM5ZjUwZWJhZTBhZWFjNmU0ZGMyMTE2MzhiYTI4MzQ4ZjdlNTRhYTk0ZmQ1NWMyNzg5NDgxZTljOWI3NzAzYzQiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-447-SI-SSRH,EX-2026-00148530-SI-DDS - DESIGNAR SANDIA MONTOYA VANNESKA NATTASHA - LEG 74.318,21/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlRsNlowMnBDUUFxQ0pHRUh4Y3FBTFE9PSIsInZhbHVlIjoidzNIV0x3eG1KUU0zMWU3R056cmJKTE1veUlsSFZmZ011R3FuQkc5SXFhTjhhak1wc083SmNWY3ZnY2N1bnVRWCIsIm1hYyI6IjFjY2U4MjJlMThhNTcyYzdkMjgxYWFmOThmMGFiYmE1ZTEzNTY1ZWFlMGEwZGIzNGU1NGRjOWUxNzQyZTcyOGUiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-446-SI-SSRH,EX-2026-00115653-SI-DDS - Designar a los trabajadores del Centro de Patrullaje Municipal dependiente de la Secretaría de Seguridad.-,21/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ii9jangwWnJnTVlmUVdjMGthOEhNbEE9PSIsInZhbHVlIjoiU0dvTGlDUmlXcTd6L1R5YnZBdEtkMU90b25kd2kwZXMrMHJwcUtseHByR25nWVRHYVlKa1JKVHNVOVd4dHJZcCIsIm1hYyI6IjI3N2ZhYjdmNTNjNTNiY2I0ZmVhZmRmMGU5Y2M0MzFjMzgxYjJiODI1ODAxYTUyZjIyMjhjMGIzZWFmMWIxMzQiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-515-SI-SSSALU,EX-2026-00132052-SI-DDS - Rectificar Art. 7 RESFC-2026-485-SI-SSSALU,20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImwwY2hpd3RkZUlxcE9HcEdHYjg0cnc9PSIsInZhbHVlIjoiNnVSeWc2TG5PK0Rka3ZHWno3dXJkdDFtNTVzdDdrbFAvem9DODc3Q1Q1U2hoTUkzakovc2I0SlQ1UFJiZksyaCIsIm1hYyI6IjJlZDBiYjJmOGZlODY2MWMyZDM2ZmUwMGFjM2Q2MjNlM2Q5YTM0MjA5NDdhNDgxNzU5NzQ4Y2I3YTUxODViY2EiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-514-SI-SSSALU,EX-2026-00138739-SI-DDS - DESIGNAR GAZZOLA JULIETA - LEG 76.045,20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlhFTzVuY3R4Q29nWEVDU283T01aM3c9PSIsInZhbHVlIjoicnlmOUpRd1I5RkNIMnV0cW1EVHhRdHZPZEk2Zzl6OVdFandtRnduMUhpczgvdU5sTnFlUHRoSC9mcXJmbTFjViIsIm1hYyI6ImRjMGVjMTFhOTBkNGQzMWIwMDJhYWI1OGVhZTFmZjQ4ZmQ2NTUzYWQ1NGNhNTdhZDZlZTgxODA0YmVlOGUwZDUiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-513-SI-SSSALU,"EX-2026-00128709-SI-DDS - Desígnese a la Sra. AGUIRRE DUARTE, Astrid (Legajo N° 74495) & otros.-",20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkY1b2xyZkpXaFhlVTBnSFlnbzJIVVE9PSIsInZhbHVlIjoiV0swV3NiN0g0M09tUWErdWE5MldOQ0M5ZjdQcExlcDJmSGlUTmdYWTRhQ1JiZmZxL3MzVHo1a3VQZ0pFTEhwTCIsIm1hYyI6ImVmOWIwZjAxZWUyZWU1M2E2ZDQ1NGU4M2U1YTRhZTFhOTc0YmQxZDFmZmNlNDU1MWFiNzZiOTY1MmQ5YTQ1ODQiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-512-SI-SSSALU,"EX-2026-00130910-SI-DDS - Designar a la trabajadora ALBARRACIN, Silvana Belen (Legajo Nº 76.583).-",20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjJsTXYyMmxoVFlkdW9oMEN2VTVjUHc9PSIsInZhbHVlIjoiV0U0RWFKc1JHWEpzWG4zMWlndCtSR3cvZ1VDaTJvdENJMEduUFlXZTlyTGJMQmN2OVM5T1lRTWErMTR2dGU0ZyIsIm1hYyI6IjVjY2YwOTM0ZjNiYjJmYmU0OTY0MTU4ZmRhMmQ4NjRiZjE0MjE1ZGEyNWQwNGFhNGFjMDMyZTI4MDY0NjExYTIiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-511-SI-SSSALU,EX-2026-00042390-SI-DDS - Anular Resolución por error.-,20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkozT0lLcGxvVlg0WjlMeDJ4UUo1aUE9PSIsInZhbHVlIjoiMHVac1RoZnhNVHFYMW9FU3FOalNreDlleFNOUE0remhDV0lSTldPRFU5c21XanVHbldwRWpUakZNZE5FUHJYZSIsIm1hYyI6ImQ5MTQ5ZDRhZTk3MGUxODQyOGFhZTdhZGQ2ZTNmNDU4NDA5Mzc2YjQwNjcxOTlhZTcxMDQxODNkZmU0OWJlZjYiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-510-SI-SSSALU,EX-2026-00131418-SI-DDS - Designar Guardias Médicas en el Hospital Municipal Materno Infantil.-,20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjdHT01DYzZ2SUYwd3FvdXRkNjF0cmc9PSIsInZhbHVlIjoibksyTnUzbFhJMDRTK2swdkxEZkhrYkJSVWVhL2NPc0NLOUQvb3FkRjYxdVFhWmVmemU2QUptSGJJa05WNFA3QiIsIm1hYyI6IjAwNzAwYmIzZTkwNTJmYWUzMjZiYTA5MTIwODAzZmNmNTFjMGZlNjQwMWNhN2I3YmQ3MmY0NzZmNTU2ODZlZDkiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-509-SI-SSSALU,"EX-2026-00129818-SI-DDS - Aceptar la renuncia de la trabajadora GALUCCIO, Rocio Soledad (Legajo Nº 75.913).-",20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkV4dHBxRFpZY0ZMZ2pUbm9HYWVlUlE9PSIsInZhbHVlIjoiVWVwdHFrR3AveExkQ29hQVE0QVY4WlBUWmVkallnWXgwQ0pWMGkydkhQeDN3QXk5ZFplTi9WNVhhNGNQaWRMYyIsIm1hYyI6ImU4NTEyNTBhMGZjZDRkYjVlZDA2MzlhNGI5NzA0OTA5MGMxYjI2Mjk0NzhiYTViMjhiNzgzNzIwNjQ4ODVhMWIiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-508-SI-SSSALU,"EX-2026-00130433-SI-DDS - Aceptar la renuncia de la trabajadora SERVIN, Micaela Belen (Legajo Nº 75.265).-",20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlBTRnhtNjlqUU5KRnp4dFlKYlhJbEE9PSIsInZhbHVlIjoibk4rdFJ4M2pEUDh5c25EaXZ0Q0g0WXFUSjJrSmZKb2x2Sm10NldqNy9tc1p3Zkt4WjRmQ3RVVW9ac3hjNDV2dyIsIm1hYyI6IjUxZmZmNmY5MWUyM2I1ZDI0ZjFiYzJmN2Q4M2QyNjc1NjkwMzhlYzk5N2VlOTdlYjhmOTE2YTE0Mzk4MWE0ZTYiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-64-SI-SECPDU,"Expediente N° 2870/2025 - Resolución de Autorización para el desarrollo de un Edificio con destino de “Oficinas” en el inmueble ubicado con frente a la calle Dardo Rocha N° 2506 esquina México, localidad de Martinez",20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InlrekhuSkJud3FKQWpHWWtkV3pieXc9PSIsInZhbHVlIjoiQUo2UnZQZ1Uzc3UydU1RK1JzUDV1Z1ptTGsyQnVMUGhTUlVrbVkxOFBkbS81YlNDUUVhelNQVHBqSjBKT2g2ZyIsIm1hYyI6IjYyZmI1ZDVhMDIzMzdlMGFhMTNiNTc3NmUxN2YwZWMwOWI1MjAzZWU1MTBkOGUwYWQ5NTYxNDBkYmJmZWRiODEiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-63-SI-SECPDU,"Expediente N° 1876/2023 - Resolución de Aprobación de planos de Conforme a Obra del Inmueble sito en la calle Avenida Santa Rita Nº 2376, localidad de Boulogne",20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Im9JRDdsQlpMOS9OUVltVVVRcW1idmc9PSIsInZhbHVlIjoiRW1oSzdYaENodkhneU5EZndNalcxUkpZc3JudHppTHFaVE03Sy9ETmFBZnB6S1NsWnE4enhLRjVyYldMN0VNUCIsIm1hYyI6Ijc2ZThlODk3YWMyY2FjZmMzNjZlOTE3NDE5M2Q1ZWIwMjE1NjIyMjhlY2QzNjJkYzRlZWIxODFmMTU1ZjJkNjEiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-62-SI-SECPDU,"Expediente N° 3846/2025 - Resolución de Aprobación de planos de Regularización del Inmueble sito en la calle Edison N.º 1259, localidad de Martínez",20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ik1MTXd5UDExRXZZbHlHTnlpa0FZQnc9PSIsInZhbHVlIjoiUzJxeFVuWkZWczdSbDdKWW1pM0YyUFU4aUlxNk8xMFAxRENWWkM4eUg5R3cvcFNnNEY3Mlp5V0tJREtCczA5MCIsIm1hYyI6Ijg0OTk5NzMyZGRkM2EyNTkyMzgwZWEzYTE1OTBkZTdjMDdkM2QwNjk2ZGY2MGJkY2UyYzA2ZWUxODFhZmYzMGEiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-61-SI-SECPDU,"Expediente N° 13837/2005 - Resolución de Aprobación de planos de Conforme a Obra del Inmueble sito en la calle Yapeyu N° 166, localidad de Martínez.",20/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImtRYlllWFFZcUEwdndjRUZFNnA3Mmc9PSIsInZhbHVlIjoiM2grb291anlvMG1qcml0TlROYmNIQzFmOXZLMHk0VEhtb3kxSDF1cWF2b0pNckllSGx5SkNMeTJJZGJKTTR5QyIsIm1hYyI6ImQxZjg2Y2I1OTNiMzZkNDQ4NWY2ZWM1ZDQ1Y2RjNDJiMjgxMmMzNDdlNTE2ZTk2ZTZmNGM0ZTkyNGJmYzcxYzUiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución definitiva sobre asuntos de Defensa al Consumidor según lo dispuesto por la Ley Provincial Nro 13.133 que establece las bases legales para la defensa del consumidor y del usuario.,RDEF-2026-19-SI-DEFCON,"EXPTE. Nº 32.520/2024 - ESTEBAN, RICARDO DANIEL c/ MEGA BABY S.A. s/ PRESUNTA INFRACCIÓN A LA LEY 24.240 y/o 13.133",17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InAzYTBqUXFYZ3hyN05PSnBnY3N0Q2c9PSIsInZhbHVlIjoicUNmRkRzVk5YZGdNZ3NBZTNzSjkxNXRUMGF6OURsUmxBaDlpUWVpbnhVd1F5UndoMUluY0ZKMlprS1BoV3huYSIsIm1hYyI6ImY1YWM4YzFjOTQ5NzhmMWVlN2I5Y2RkZWM4NTA2ODFkODY1NTA1OTdhNmZmOGQyZjZkN2MyNjg4ZGNjYzQ1YWQiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-507-SI-SSSALU,"EX-2026-00127106-SI-DDS - Desígnese al Sr. GÓMEZ, Ezequiel Ariel (Legajo N° 77757) & otros.",17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Im9CdStwOU5CWFM1NUZ3Y3J3TGZZalE9PSIsInZhbHVlIjoiR1U1RW1RSDRPMnU3aDExNENoM2RxQlluT2lQS05PUTJibUEvdVJZVmN5eURqYnpHQlorbXZEeVJMT1IzSHBWeiIsIm1hYyI6IjhlNGNkY2I1MTRhYmVlYTY2ZDRlOWEzODRiZDI3NDRlYmMwZGE0ZjNmZTk0YTQ0OTRhNmZjNDc0NTIxZTk3NWYiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-506-SI-SSSALU,EX-2026-00138635-SI-DDS - MODIFICAR TURNO VALLEJOS GUTIERREZ DEBORA - LEG 68.990,17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InZxb2VJdmtEZUdXZGVVK3ZBbE5DTnc9PSIsInZhbHVlIjoiUktrS25STFY4RDRzNXM4dmVMSGNlb2xidmRVUk9vNlZpYzVCaUt2MmZpdE02YktPZlZlWVo0RDRxUTNTcml2USIsIm1hYyI6ImViYmExMWVjNjAyM2M1ZTQyZjMxMzc5ZGRiMjZkNTlhZGVlOTQ0OTlkOGJmMGRhNGYyYWQ0YTU0ODVmMTQwNDkiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-505-SI-SSSALU,EX-2026-00138798-SI-DDS - DESIGNAR RODRIGUEZ CAMPOS MARIA EVA - LEG 65.307,17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Imkxdml1WWNqbXJVYkhsSGtKK3JRdnc9PSIsInZhbHVlIjoib0owbHhzK0xHeEZ3aGpnK0lCVFRlVlB1QzY0U1ZZSVRla1E1YnRkcy9nQTR1N1c5d2RaQUY2YVZydThyRjlpeCIsIm1hYyI6IjkyM2FhMTVlYTEwYTkzZTdkMWMzNjM3OGQyYWI1ZmYyODQ1MTQ0Yzc3YWRiMjQyZDgwNjczNGUzZTE2MzNjNjYiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-504-SI-SSSALU,EX-2026-00138947-SI-DDS - DESIGNAR CACERES VERONICA MARICEL - LEG 77.706,17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InRQSkNCeG4yMDhlOFZ3UmdrdDZDSWc9PSIsInZhbHVlIjoia0prL1B2TE51aEZwTFE0S0xQQjlWdmpvM21lKzk2WGNxcXJlQmw0V0hkY2gwVis3d2M0Njd0WHQ1cVZMamp2VSIsIm1hYyI6IjFlN2U0YTljNDlkMGUyY2ZjYzYyM2U4ZDVhYjIxYmYyYjMyMmI1ZmY3Y2JkYTY2NjE5NzczNzUwNWNjZDJiYTYiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-503-SI-SSSALU,"EX-2026-00127131-SI-DDS - Designar Enfermeras en el Hospital Central de San Isidro ""Dr. Melchor Ángel Posse"".-",17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlI2ejlBSCtRdEpJMnZLK0kydWdHb1E9PSIsInZhbHVlIjoiVkNlRVhaL0VYZ3FjczROQVRtdXlBK1drd2RVMS9yeCtpWmJkUVY4QXhNUW5Gaml3cFlYZkxkTmpoeGZvOHFWSiIsIm1hYyI6IjdmZTJjMjdlMmU1MDE1OGY2NTNiM2FkM2QyMTc2MTZkZjNmNjE3ZWYxMjY5ODBlNmYyOTFjOWIwNjNlYzIzMjkiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-502-SI-SSSALU,"EX-2026-00130868-SI-DDS - Designar a los trabajadores CRIGNA, German Patricio (Legajo Nº 68.484) y GAZZOLA, Julieta (Legajo Nº 76.045).-",17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjNESXN2T2Nibk5yMUFMdk5ITE1VNVE9PSIsInZhbHVlIjoieXhOMVVJRFFIOGJOTDNib2YxRTVRVkFjRms3RERidkl1OXhYUlEzT2EyeC9oRDNHVkZVODdlV0NFZVlNZkdrUCIsIm1hYyI6IjRlZDI2YWNkOWUxNmVmZDU3M2EzODljNmZjNjg1YmZjOTVjNmQ2NzkxN2ZkMmVhMDBkNDBiZmE1OWI2NWU5NTciLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-501-SI-SSSALU,"EX-2026-00130948-SI-DDS - Limitar la designación del trabajador CENTENO CARBAJAL, Giovany Ivan (Legajo Nº 76.316).-",17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InlGWnFCb1VRV0Q2YncwUndFYzAzeUE9PSIsInZhbHVlIjoiK3JHd1pmKy9PbFZXbGoyRWxBK05MRk5weld0Q2Y5QmVjSWlYVi9WWFoybDljWStpUXVxSEROeG4wN2kwZ0tQcCIsIm1hYyI6ImI4Y2IwN2MxOTI5ZTA2YjYxNjBkMDQyZWRkY2ZiNzViYTQ0ZDg1MTc5YmM1MjE2ZWZlMGY3Y2Y4NGM3NGZiZjMiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-500-SI-SSSALU,EX-2026-00138874-SI-DDS - MODIFICAR CATEGORIA FERREIRA D ANDREIS DAMARIS DEL CARMEN - LEG 72.129,17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InlBVWF5Snc4YzFiVXlNNVRZR3RiYUE9PSIsInZhbHVlIjoiVWQyNTRPa2NSNXhSdHErNEM2SW5yMWhoZU9STkhRL0JvSXY4TmlqUzlZSXdNNnVIR2NIUWlVdmpRbThQOS9NeCIsIm1hYyI6IjNhYmRkMmNkMjc0OWZlZWUzZTZhMDE2ODcxMmI4NzNlOTE5MDZhNjgwMTZkZTBhYjc2YzI3NTg5YTBlZjc4NWMiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-499-SI-SSSALU,EX-2026-00138892-SI-DDS - DESIGNAR GUILLON KEVIN RICARDO - LEG 77.824,17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjRNckZETVZUalVjOEZHSkcvaEtDMFE9PSIsInZhbHVlIjoid3ZUM2IzWFRENTRmNnphRkd5aG1FWFVQa29iUGN3VDl2SkxyMW1odVEyQmdzQkhCa0k1MTJMUWRPSlVQK3BCNyIsIm1hYyI6IjkxNzlmZTU4MWZhMzA0ZDYyMjVmYjhmZmMzYWIwYTE0NmIwNjEyNTRlNzcwM2M3Njc2YTAzNjZkMzU1YTk5NGEiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-498-SI-SSSALU,"EX-2026-00139339-SI-DDS - Modificación horaria de la Sra. TORRES HUAMANI, Hanne Elizabeth (Legajo N° 69317).",17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InBDU3Y1elRFTmFtNk9zempFOTNRL0E9PSIsInZhbHVlIjoieHZ6eUlHVEpwUTRhd0pRSVFsOGdhOHVZekRVOWNTSTkya2l4R0dPWUFLZnpQdkxXQTNyd0ExT2xzTG9teEs5YiIsIm1hYyI6IjM2ODZjZGM2NzVlZDA3ZTE4MzVhNWE1M2Q3OWJhMTJjY2Q5ZjFkMzM4Nzg0M2M5NThiMTRmYjk1OTUyY2JkZjEiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-497-SI-SSSALU,"EX-2026-00139262-SI-DDS - Desígnese a la Sra. ORTIZ, Noelia del Pilar (Legajo N° 77825).",17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjlOc3F0b2pwNTJ0WFdab2hwNHBhZ0E9PSIsInZhbHVlIjoiM2hCNkgxaG5XTERXczlFTGJBZG9vN3VnNjZUdEtzdUxwanBhdFNvZjJ4SWh0Z0U0Nm9JZHo2dysyUjFxUS9QciIsIm1hYyI6IjE5YzRkOWZkMmYxM2UyODBlYTk2ZTJiYjk1MzRhMmJjMmQ2N2ExMDhmZWM5MmNiZjYwZjJiZjU3NGJmNDhhYzgiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-496-SI-SSSALU,"EX-2026-00139285-SI-DDS - Desígnese al Sr. DOS SANTOS, Pablo (Legajo N° 77.397).",17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjA1MTd6WWlkNHRjRGJIQ0FRYVJxb2c9PSIsInZhbHVlIjoiTVlBaDVKNXJBTzhES3ExTnoreDI0Q2pSdU5GR0FSMnZkTTNMbTdLejQvdXIvWUR1NmdjTzZoMXB1N2VBYys5cyIsIm1hYyI6IjZiMjY5MTg4ZTZkZGUxNWMwZGQ1MDkxMGE3OWM1YmQ2YTE1MDNkMDBkMjExNzA3MWRkODhmOGQ3NDM2MzQ4YTEiLCJ0YWciOiIifQ==
64,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-495-SI-SSSALU,"EX-2026-00140348-SI-DDS - Renuncia de la Sra. PAULUCCI, Nancy Elizabeth (Legajo N° 75.415).",17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ijk0VEdtdmp4dU9pa3RqYzdKQWJKblE9PSIsInZhbHVlIjoiZDI3TitJWjFXNzM1d3c2a1pocHYzaWdzajJiQ05lWDkrd1lSRG03NmdiWUJTeTFpV29VWS9jT01UMXREVGEyUCIsIm1hYyI6IjlmZGJmNDg3YjI5MWU4YzY3MTdkYTNhNTBkODA1ZmE0NjMyOGI0OTlkY2FjZTAzNDdlMWNiMjY3NGY3MjEyOTIiLCJ0YWciOiIifQ==
65,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-494-SI-SSSALU,"EX-2026-00139353-SI-DDS - Renuncia de la Dra. DARMOCHWAL, Carina Inés (Legajo N° 74394).",17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjNGY0xGaU5XOC96ZUJWYWh2K1FuL3c9PSIsInZhbHVlIjoibGk1UG5kd1BCckw2dzBMVkJwNVhQUE95N1ExQzQrZG5Gc21uZXBSajBoMWpmNVF4dytSSVJmZ1pJbzRKeWh5MCIsIm1hYyI6IjA4MWJkYWQ0ZmNiMDA2N2YyZjBjNTI0YmI4YzJlYzVmMjlmNzg1NjM0N2IwMzBkMjVkZWM3NmYwMzJmYTk5OGQiLCJ0YWciOiIifQ==
65,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-493-SI-SSSALU,EX-2026-00141984-SI-DDS - DESIGNAR SOTTILE EUGENIA SOLEDAD - LEG N° 71.854,17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Im1oODduTDlHbFZYb1RJaFA0Zng2aHc9PSIsInZhbHVlIjoiRHo4S3ZhRVlRcFh3RG1PbEhMK3o4OVVSNFp0bWd0b2NEWmlGUXVaVG1XZ0U5OFpXRmNXYVFuOE01c1ZjUXdVZSIsIm1hYyI6ImE0MGQ3MzRjMDc2YjRlZjk0YjdjNDk0M2NkMzVkZjg4YzcwNmU1YzBkOWE1M2VkZmJlMjFkZWU0N2NjYzYwZGEiLCJ0YWciOiIifQ==
65,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-492-SI-SSSALU,EX-2026-00129230-SI-DDS - DESIGNAR LA PAZ MARIA MARTHA - LEG N° 76.044,17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjNrV09sSmRvZ1Q5Tld2bWdFcFVBL3c9PSIsInZhbHVlIjoiWFBWQlB6Z1NwUlBSY0xOK3A2dkJKb1hrU0xxbTVQS0NHcWxyZjByd0lvb0hPaFdIQnZKK09YUjF4NE9USEtQeSIsIm1hYyI6IjIyNzUwMzU2NWVlOGE4YmZjMWUyMTY5ZDc2ZWY0NGM1ZWFkMTlhNGI0NjkxYzAwNDA0MGE0OGZjZTQ2ZTRiYjQiLCJ0YWciOiIifQ==
65,#1227,01/06/2026,Resolución firma conjunta,RESFC-2026-491-SI-SSSALU,EX-2026-00141433-SI-DDS - DESIGNAR CANTERO LUDMILA DEL PILAR - LEG 77.678,17/04/2026,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlBBRDNyWDI0OTRaRWxHNFVqY1F4b1E9PSIsInZhbHVlIjoiOEo3Y3NOS1BDQXRyaGdWUUttZDRiWURHVFNoYTJiUnNSK0drU0ZIVXJYVGhPVnhFZWxkRlpRM0xSd0tZSThOMiIsIm1hYyI6ImY4NjhlNjE3OGYwODQ1MGQ3ZTNlYzQ0OWQ1MjUwODdjYTRlY2NmZTg1NTQ3MDYyODZmYzZmNzBlYjU3ODRkZTIiLCJ0YWciOiIifQ==
