expediente,anio,bloque,tipo_proyecto,tema
329-HCD-2024,2024,varios senores concejales,ordenanza,"reformando los tributos municipales de espectaculos, a escala de los mega festivales y recitales que el distrito puede recibir.-"
330-HCD-2024,2024,union por la patria,ordenanza,creando un concurso municipal para elegir cinco souvenirs de san isidro realizados por emprendedore's ylo artesanos del partido.-
331-HCD-2024,2024,pro san isidro,comunicacion,"si al d.e. que arbitre los medios necesarios a los fines de que la asociacion civil down is up, pueda llevar a cabo la puesta en valor del inmueble cedido para la implementacion del proyecto casa up.-"
332-HCD-2024,2024,varios senores concejales,comunicacion,"si la limpieza de la calle sarratea entre las calles segurola y ravelo, de la ciudad de boulogne.-"
333-HCD-2024,2024,varios senores concejales,resolucion,"declarando ""arbol. protegido municipal"" al arbolado que integra el parque publico golf de villa adelina.-"
334-HCD-2024,2024,varios senores concejales,resolucion,declarando paisaje protegido municipal al parque publico golf de villa adelina.-
335-HCD-2024,2024,varios senores concejales,comunicacion,si la reparacion ylo acondicionamiento de las piletas climatizadas de los campos de deportes n° 1 de la ciudad de beccar y n° 2 de la ciudad de boulogne.-
337-HCD-2024,2024,varios senores concejales,comunicacion,"si la colocacion de un numero mayor de luminarias y reparacion de las ya existentes eilla calle italia, entre las calles dorrego y edison, de la ciudad de martinez.-"
338-HCD-2024,2024,varios senores concejales,comunicacion,"si la senalizacion vial correspondiente en la calle italia n° 2451 de la ciudad de martinez, donde se encuentra el colegio republica argentina.-"
339-HCD-2024,2024,varios senores concejales,comunicacion,"si se garantice el cumplimiento del decreto n° 2706/2004, relacionado con las bibliotecas populares.-"
340-HCD-2024,2024,varios senores concejales,comunicacion,"si el refuerzo de patrullaje en la calle jose ingenieros, entre las avdas. andres rolon y sucre, de la ciudad de beccar.-"
341-HCD-2024,2024,varios senores concejales,comunicacion,"si informe sobre el predio ubicado sobre la calle comandante luis piedrabuena, entre las calles eduardo wilde y loria, de la ciudad de boulogne.-"
342-HCD-2024,2024,varios senores concejales,comunicacion,"si la presencia de un agente de transito, en los horarios de ingreso y egreso de la comunidad educativa, en la puerta de la escuela secundaria tecnica n° 4, ubicada en la calle yerbal n° 50, de la ciudad de boulogne.-"
343-HCD-2024,2024,varios senores concejales,comunicacion,s/ un informe relacionado con el incremento de diversas tasas y derechos municipales.-
344-HCD-2024,2024,union por la patria,resolucion,"declarando de interes del h.cd. el dia 28 de mayo como el ""dia internacional de accion por la salud de las mujeres y disidencias sexogenericas"".-"
345-HCD-2024,2024,union por la patria,comunicacion,"si la articulacion con el ministerio de mujeres, politicas de genero y diversidad sexual de la prov. de bs. as., a fin de ejecutar el programa provincial ""mariposas"" en nuestro municipio.-"
346-HCD-2024,2024,union por la patria,resolucion,el h.cd. expresa su preocupacion por la crisis alimentaria que generan las politicas de ajuste en los comedores comunitarios del municipio.-
347-HCD-2024,2024,varios senores concejales,comunicacion,"si la colocacion de un semaforo de giro a la izquierda en sentido sur-norte en direccion al barrio la cava, en la interseccion de la calle int. neyer y la av. andres rolon, de la ciudad de l3eccar.-"
348-HCD-2024,2024,union por la patria,comunicacion,si un informe relacionado con los proveedores del servicio alimentario escolar (sae) que se brinda en las escuelas del distrito.-
349-HCD-2024,2024,la libertad avanza,resolucion,el h.cd. expresa su preocupacion por los episodios de adoctrinamiento en escuelas del partido.-
350-HCD-2024,2024,la libertad avanza,comunicacion,"si la reparacion de la luminaria ubicada en la calle yerbal n°235, entre las calles godoy cruz y plumerillo, de la ciudad de boulogne.-"
351-HCD-2024,2024,la libertad avanza,comunicacion,"si dotar a la e¡;cuela primaria n° 1 ""dr. cosme beccar"" de una driza para el mastil que permita realizar el izamiento de la bandera;-"
352-HCD-2024,2024,la libertad avanza,comunicacion,si un informe detallando el plan del d.e. para el espacio de la costa del rio de la plata.-
353-HCD-2024,2024,bldque la libertad avanza,comunicacion,si un informe detallando el plan de preservacion para el patrimonio historico municipal.-
354-HCD-2024,2024,la libertad avanza,comunicacion,si un informe relacionado con los proveedores de los hospitales municipales.-
355-HCD-2024,2024,varios senores concejales,comunicacion,si un informe relacionado con los aumentos de haberes otorgados a los empleados municipales y la falta de actualizacion en los haberes de los jubilados del municipio.-
356-HCD-2024,2024,un ion por la patria,comunicacion,si un informe con la actualizacion del valor de diferentes derechos y tasas municipales.-
357-HCD-2024,2024,. bloque cambia san isidro,resolucion,el h.c.d. manifiesta preocupacion por el retraso por parte del instituto de prevision social de la prov. de bs. as. en la aplicacion de los ajustes en los haberes de los jubilados y pensionados del municipio.-
371-HCD-2024,2024,varios senores concejales,comunicacion,si la reposicion de contenedores de residuos en diversos puntos de la ciudad de beccar.-
372-HCD-2024,2024,varlos senores concejales,comunicacion,"si la reparacion del bache ubicado en la calle dorrego altura soo, entre pasaje galileo y la calle monteagudo , de la ciudad de martinez.-"
375-HCD-2024,2024,varios senores concejales,comunicacion,si el refuerzo de patrullaje y luminaria en diversas zonas de la ciudad de martinez.-
377-HCD-2024,2024,varios senores concejales,ordenanza,"creando la campana ""indetectable=intransmisible"".-"
378-HCD-2024,2024,union por la patria,comunicacion,si el refuerzo de luminaria en todo el partido de san isidro.-
379-HCD-2024,2024,union por la patria,comunicacion,si un informe relacionado con atencion al vecino en materia de discapacidad.-
380-HCD-2024,2024,pro san isidro,comunicacion,"si la reparacion de los canos que esten originando la perdida de agua en santa rita n° 280, de la ciudad de san isidro.-"
381-HCD-2024,2024,pro san isidro,resolucion,"el h.c.d. expresa su preocupacion ante la reforma educativa planteada por el gobierno de la prov. de bs. as. que propone la eliminacion de la ""repitencia"" en las escuelas secundaria¡:.-"
382-HCD-2024,2024,pro san isidro,comunicacion,"si la limpieza y puesta en valor del paseo de los paraisos, el paseo el tala y el paseo de los tres ombues, de la ciudad de san isidro.-"
383-HCD-2024,2024,pro san isidro,comunicacion,si un informe relacionado con la accesibilidad en los corredores escolares.-
384-HCD-2024,2024,la libertad avanza,comunicacion,"si instalar un domo de seguridad en la calle neuquen, entre las calles tomkinson y liniers, de la ciudad de san isidro.-"
385-HCD-2024,2024,la libertad avanza,comunicacion,si realizar un estudio completo del sentido de circulacion de las calles del bajo de san isidro con el objetivo de dinamizar la circulacion y evitar embotellamiento.-
386-HCD-2024,2024,varios senores concejales,comunicacion,s/ la colocacion de camaras de seguridad e intensificar patrullaje municipal en el centro comercial de san isidro.-
387-HCD-2024,2024,varios senores concejales,comunicacion,"s/ un informe relacionado a la situacion de la esquina de la av. rolon entre las calles posadas y jose ingenieros, de la ciudad de beccar.-"
388-HCD-2024,2024,varios senores concejales,comunicacion,"s/ garantizar el patrullaje en las inmediaciones de las escuela secundaria tecnica n° 1, escuela secundaria roberto arlt n° 12 y escuela especial n° 503, ubicadas sobre la calle neuquen entre las calles liniers y tomkinson, de la ciudad de "
390-HCD-2024,2024,varios senoresconcejales,ordenanza,"realizando la reparacion de la vereda sobre la calle neuquen, entre. las calles int. liniers e int. tomkinson, de la ciudad de san isidro.-"
391-HCD-2024,2024,varios senores concejales,comunicacion,"s/la presencia de un agente de transito en la interseccion de la av. hipolito yrigoyen, entre las calles panama y lima, de la ciudad de martinez.-"
392-HCD-2024,2024,la libertad avanza,ordenanza,"creando el programa ""camino de la embarazada"".-"
393-HCD-2024,2024,bloquela libertad avanza,ordenanza,creando el programa integral de acompanamiento familiar.-
394-HCD-2024,2024,la libertad avanza,comunicacion,s/ el desarrollo de una campana masiva de concientizacion y prevencion contra el dengue.-
395-HCD-2024,2024,varios senores concejales,comunicacion,si la senalizacion de las paradas de colectivos en la estacion de boulogne.-
396-HCD-2024,2024,varios senores concejales,ordenanza,creando el programa de promocion de la actividad gastronomica de san isidro.-
397-HCD-2024,2024,varios senores concejales,comunicacion,si un informe relacionado al funcionamiento del area de salud mental en el municipio.-
398-HCD-2024,2024,varios senores concejales,ordenanza,"modificando en todo su recorrido el actual nombre de la calle tte. gral. pedro eugenio aramburu, de la ciudad de martinez, por el nombre ""pte. raul alfonsin"".-"
400-HCD-2024,2024,varios senores concejales,comunicacion,"si el incremento de patrullaje en las inmediaciones de las sedes de la universidad nacional raul scalabrini ortiz, del tren de la costa y de la calle 3 de febrero 375, de la ciudad de san isidro.-"
401-HCD-2024,2024,union por la patria,comunicacion,el h.c.d. manifiesta su preocupacion por el cierre del ministerio del interior dispuesto en el decreto n° 484/2024.-
402-HCD-2024,2024,union por la patria,resolucion,el h.c.d. expresa su repudio a la represion ejercida de parte de las fuerzas nacionales de seguridad contra quienes manifestaron el miercoles 12 de junio de 2024.-
404-HCD-2024,2024,la libertad avanza,resolucion,el h.c.d. expresa su repudio al nuevo regimen academico anunciado por el gobierno de la prov. de bs. as. para la escuela secundaria.-
405-HCD-2024,2024,la libertad avanza,comunicacion,si un informe acerca del funcionamiento de la direccion de la mujer del municipio.-
406-HCD-2024,2024,la libertad avanza,resolucion,el rcd. expresa su repudio a la violencia desmedida y actos vandalicos perpetrados por los manifestantes durante el tratamiento de la ley bases y puntos de partida para la libertad de los argentinos en el honorable senado de la nacion.-
407-HCD-2024,2024,varios senores concejales,resolucion,declarando el mes de junio de cada ano como el mes del orgullo en el h.cd.-
412-HCD-2024,2024,varios senores concejales,comunicacion,"si la reparacion del totem de seguridad instalado en la plaza 9 de julio, sita en la calle cordoba, entre las calles berutti y necochea, de la ciudad de martinez.-"
413-HCD-2024,2024,varios senores concejales,comunicacion,si un informe referente al estado de los totems de seguridad distribuidos en diversos puntos del partido.-
415-HCD-2024,2024,union por la patria,resolucion,el h.cd. manifiesta su preocupacion y repudio por el desfinanciamiento del comite ejecutivo de lucha contra la trata de personas.-
416-HCD-2024,2024,union por la patria,comunicacion,"si un informe referente a la recoleccion de ""eco residuos"".-"
417-HCD-2024,2024,union por la patria,decreto,"convocando a los colegios e instituciones educativas del distrito a participar de la exposicion fotografica ""patagonia, el camino del agua"".-"
420-HCD-2024,2024,varios senores concejales,ordenanza,creando el plan de separacion de residuos en escuelas.-
421-HCD-2024,2024,varios senores concejales,comunicacion,si un informe referente a los tres hospitales municipales del distrito.-
422-HCD-2024,2024,varios senores concejales,comunicacion,"si un informe referente al hospital materno infantil, del partido desan isidro.-"
