cca,partida,localidad,superficie_m2,iust,vub,tierra_hoy,tierra_B_igual_recaudacion,tierra_B_mas_7225M,tierra_A,lon,lat
097010B00000000000000000000000650000015000,097005635,San Isidro,341.76,300,7836.0,708568,831946,912774,831946,-58.517838,-34.466403
097010B00000000000000000000000650000016000,097015782,San Isidro,347.86,300,7836.0,721215,846795,929066,846795,-58.517924,-34.466436
097010B00000000000000000000000650000017000,097002161,San Isidro,339.4,300,7836.0,703675,826201,906471,826201,-58.517985,-34.466503
097010B00000000000000000000000650000018000,097007856,San Isidro,346.98,300,7836.0,719390,844653,926715,844653,-58.518073,-34.466532
097010B00000000000000000000000650000019000,097005401,San Isidro,378.42,300,7836.0,784575,921187,1010685,921187,-58.518167,-34.466554
097010B0000000000000000000000065000002000A,097037080,San Isidro,196.33,300,7836.0,407049,477926,524359,477926,-58.518208,-34.466656
097010B0000000000000000000000065000002000B,097005601,San Isidro,246.82,300,7836.0,511730,600833,659208,600833,-58.518307,-34.466727
097010B0000000000000000000000065000002000C,097037081,San Isidro,202.01,300,7836.0,418825,491753,539529,491753,-58.518336,-34.466624
097010B00000000000000000000000650000021000,097006592,San Isidro,253.04,300,7836.0,524625,615975,675820,615975,-58.518374,-34.466552
097010B0000000000000000000000065000002200A,097005148,San Isidro,274.53,300,7836.0,569181,668288,733216,668288,-58.518411,-34.466472
097010B00000000000000000000000650000023000,097007963,San Isidro,219.49,300,7836.0,455067,534304,586215,534304,-58.518564,-34.46649
097010B00000000000000000000000650000024000,097006984,San Isidro,154.16,300,7836.0,319619,375271,411731,375271,-58.518641,-34.466444
097010B00000000000000000000000650000025000,097006976,San Isidro,185.31,300,7836.0,384202,451100,494927,451100,-58.518681,-34.466366
097010B00000000000000000000000650000026000,097008511,San Isidro,217.38,300,7836.0,450692,529168,580579,529168,-58.518837,-34.466313
097010B00000000000000000000000650000027000,097001342,San Isidro,130.79,300,7836.0,271166,318382,349314,318382,-58.518724,-34.466259
097010B00000000000000000000000650000028000, ,San Isidro,243.86,300,7836.0,505593,593628,651302,593628,-58.518565,-34.466315
097010B00000000000000000000000650000029000,097010544,San Isidro,309.57,300,7836.0,641829,753586,826800,753586,-58.518482,-34.466275
097010B00000000000000000000000650000030000,097002954,San Isidro,336.13,300,7836.0,696895,818241,897737,818241,-58.518401,-34.466229
097010B00000000000000000000000650000031000,097003883,San Isidro,367.58,300,7836.0,762100,894799,981734,894799,-58.518313,-34.466192
097010B00000000000000000000000650000032000,097053645,San Isidro,357.83,300,7836.0,741886,871065,955693,871065,-58.518208,-34.466186
097010B00000000000000000000000650000033000,097002816,San Isidro,347.46,300,7836.0,720386,845821,927997,845821,-58.518138,-34.466133
097010B00000000000000000000000650000034000,097007924,San Isidro,353.87,300,7836.0,733675,861425,945117,861425,-58.518061,-34.466089
097010B00000000000000000000000650000035000,097007300,San Isidro,352.8,300,7836.0,731457,858820,942259,858820,-58.517978,-34.466053
097010B0000000000000000000000065000003600F,097074891,San Isidro,141.37,300,7836.0,293101,344137,377571,344137,-58.517844,-34.466023
097010B0000000000000000000000065000003600H,097001288,San Isidro,213.6,300,7836.0,442855,519966,570484,519966,-58.517966,-34.465929
097010B0000000000000000000000065000003700A,097007302,San Isidro,717.28,300,7836.0,1487130,1746073,1915714,1746073,-58.517762,-34.46597
097010B0000000000000000000000066000000100A,097010625,San Isidro,277.94,300,8016.0,576250,692131,759375,692131,-58.516924,-34.466413
097010B0000000000000000000000066000000100B,097037917,San Isidro,148.72,300,8016.0,308340,370345,406326,370345,-58.516835,-34.46654
097010B0000000000000000000000066000000100C,097037918,San Isidro,148.06,300,8016.0,306971,368701,404523,368701,-58.516778,-34.46662
097010B0000000000000000000000066000000100D,097042413,San Isidro,151.86,300,8016.0,314850,378164,414905,378164,-58.51672,-34.466701
097010B00000000000000000000000660000002000,097006990,San Isidro,597.64,300,8016.0,1239081,1488253,1632844,1488253,-58.516833,-34.466871
097010B00000000000000000000000660000003000,097007415,San Isidro,748.53,300,8016.0,1551920,1864002,2045099,1864002,-58.516796,-34.466978
097010B00000000000000000000000660000004000,097007857,San Isidro,1059.32,300,8016.0,2196278,2637936,2894225,2637936,-58.51687,-34.46714
097010B0000000000000000000000066000000500A,097008342,San Isidro,715.08,300,8016.0,1482569,1780704,1953709,1780704,-58.516881,-34.46725
097010B0000000000000000000000066000000500B,097077642,San Isidro,419.0,300,8016.0,868709,1043401,1144772,1043401,-58.516557,-34.46713
097010B00000000000000000000000660000006000,097012910,San Isidro,347.2,300,8016.0,719847,864603,948604,864603,-58.516469,-34.467182
097010B00000000000000000000000660000007000,097012946,San Isidro,346.25,300,8016.0,717877,862237,946008,862237,-58.516456,-34.467266
097010B00000000000000000000000660000008000,097012945,San Isidro,359.04,300,8016.0,744394,894087,980952,894087,-58.516421,-34.46734
097010B00000000000000000000000660000009000,097012944,San Isidro,344.03,300,8016.0,713274,856709,939943,856709,-58.516355,-34.467399
097010B00000000000000000000000660000010000,097012943,San Isidro,267.69,300,8016.0,554999,666606,731370,666606,-58.516285,-34.467455
097010B00000000000000000000000660000011000,097012942,San Isidro,200.07,300,8016.0,414803,498218,546622,498218,-58.516199,-34.467505
097010B00000000000000000000000660000012000,097012931,San Isidro,103.8,300,8016.0,215208,258484,283598,258484,-58.516088,-34.467517
097010B00000000000000000000000660000013000,097018890,San Isidro,82.52,300,8016.0,171088,205493,225457,205493,-58.516032,-34.467598
097010B00000000000000000000000660000014000,097018891,San Isidro,83.29,300,8016.0,172684,207410,227561,207410,-58.516089,-34.46764
097010B00000000000000000000000660000015000,097012941,San Isidro,177.28,300,8016.0,367553,441466,484356,441466,-58.516175,-34.467655
097010B00000000000000000000000660000016000,097012940,San Isidro,250.89,300,8016.0,520168,624770,685470,624770,-58.516259,-34.467692
097010B00000000000000000000000660000017000,097012939,San Isidro,326.61,300,8016.0,677157,813330,892349,813330,-58.51638,-34.467675
097010B00000000000000000000000660000018000,097012933,San Isidro,603.5,300,8016.0,1251231,1502845,1648855,1502845,-58.516559,-34.467576
097010B0000000000000000000000066000001900A,097012929,San Isidro,1934.98,300,8016.0,4011776,4818519,5286663,4818519,-58.516717,-34.467666
097010B0000000000000000000000066000002200A,097074568,San Isidro,217.15,300,8016.0,450215,540750,593287,540750,-58.516809,-34.467844
097010B0000000000000000000000066000002200B,097012938,San Isidro,104.6,300,8016.0,216866,260477,285783,260477,-58.516733,-34.467959
097010B00000000000000000000000660000023000,097012937,San Isidro,174.9,300,8016.0,362619,435539,477854,435539,-58.516805,-34.467999
097010B00000000000000000000000660000024000,097012936,San Isidro,279.98,300,8016.0,580480,697211,764948,697211,-58.516935,-34.468028
097010B00000000000000000000000660000025000,097012927,San Isidro,224.2,300,8016.0,464832,558306,612549,558306,-58.516975,-34.467903
097010B00000000000000000000000660000026000,097012930,San Isidro,228.61,300,8016.0,473975,569288,624598,569288,-58.517046,-34.467844
097010B00000000000000000000000660000027000,097012934,San Isidro,310.33,300,8016.0,643404,772789,847869,772789,-58.517055,-34.467754
097010B00000000000000000000000660000028000,097012932,San Isidro,318.07,300,8016.0,659452,792063,869016,792063,-58.517141,-34.467708
097010B00000000000000000000000660000029000,097012928,San Isidro,311.29,300,8016.0,645395,775179,850492,775179,-58.517192,-34.467643
097010B00000000000000000000000660000030000,097012926,San Isidro,345.6,300,8016.0,716529,860619,944232,860619,-58.517216,-34.467565
097010B0000000000000000000000066000003100E,097023928,San Isidro,228.07,300,8016.0,472855,567944,623122,567944,-58.517604,-34.467264
097010B0000000000000000000000066000003100F,097023933,San Isidro,241.74,300,8016.0,501197,601985,660471,601985,-58.517664,-34.467191
097010B0000000000000000000000066000003100G,097023932,San Isidro,251.46,300,8016.0,521350,626190,687027,626190,-58.517349,-34.467537
097010B0000000000000000000000066000003100H,097023931,San Isidro,272.25,300,8016.0,564453,677961,743829,677961,-58.517383,-34.467455
097010B0000000000000000000000066000003100J,097023930,San Isidro,303.68,300,8016.0,629617,756229,829700,756229,-58.517432,-34.467376
097010B0000000000000000000000066000003100K,097023934,San Isidro,290.69,300,8016.0,602685,723881,794210,723881,-58.517484,-34.467305
097010B0000000000000000000000066000003200A,097007188,San Isidro,530.19,300,8016.0,1099238,1320288,1448561,1320288,-58.517841,-34.467019
097010B0000000000000000000000066000003200B,097037115,San Isidro,393.17,300,8016.0,815156,979078,1074201,979078,-58.517772,-34.466927
097010B0000000000000000000000066000003300A,097024141,San Isidro,159.47,300,8016.0,330628,397115,435697,397115,-58.517904,-34.467128
097010B0000000000000000000000066000003300B,097024140,San Isidro,153.23,300,8016.0,317690,381576,418648,381576,-58.517987,-34.467032
097010B0000000000000000000000066000003300C,097066141,San Isidro,50.47,300,8016.0,104639,125681,137892,125681,-58.518127,-34.466984
097010B00000000000000000000000660000034000,097004309,San Isidro,159.49,300,8016.0,330669,397165,435751,397165,-58.518055,-34.466935
097010B0000000000000000000000066000003500F,097010083,San Isidro,370.16,300,8016.0,767449,921778,1011334,921778,-58.517676,-34.466905
097010B0000000000000000000000066000003500H,097068968,San Isidro,407.53,300,8016.0,844928,1014838,1113435,1014838,-58.517573,-34.46694
097010B00000000000000000000000660000036000,097000938,San Isidro,920.02,300,8016.0,1907469,2291049,2513636,2291049,-58.517459,-34.466959
097010B00000000000000000000000660000037000,097007858,San Isidro,898.14,300,8016.0,1862105,2236563,2453857,2236563,-58.517306,-34.466959
097010B00000000000000000000000660000038000,097007859,San Isidro,736.65,300,8016.0,1527290,1834418,2012641,1834418,-58.517268,-34.466801
097010B00000000000000000000000660000039000,097003743,San Isidro,609.6,300,8016.0,1263878,1518036,1665521,1518036,-58.517174,-34.466722
097010B00000000000000000000000660000040000,097018160,San Isidro,396.64,300,8016.0,822350,987719,1083681,987719,-58.517069,-34.466693
097010B0000000000000000000000066000004100A,097002303,San Isidro,813.63,300,8016.0,1686892,2026115,2222962,2026115,-58.517001,-34.466577
097010B0000000000000000000000067000000100B,097000333,San Isidro,309.91,390,9771.0,835294,940706,1032101,940706,-58.515827,-34.467882
097010B00000000000000000000000670000003000,097010551,San Isidro,97.59,390,9771.0,263032,296226,325006,296226,-58.51573,-34.46788
097010B0000000000000000000000067000000400A,097072368,San Isidro,8.25,390,9771.0,22236,25042,27475,25042,-58.515714,-34.467899
097010B0000000000000000000000067000000400B,097017018,San Isidro,288.25,390,9771.0,776914,874959,959966,874959,-58.515659,-34.467937
097010B00000000000000000000000670000005000,097004847,San Isidro,276.22,390,9771.0,744490,838443,919902,838443,-58.515574,-34.468019
097010B0000000000000000000000067000000600A,097017248,San Isidro,154.93,390,9771.0,417579,470277,515967,470277,-58.515465,-34.468067
097010B0000000000000000000000067000000700A,097007229,San Isidro,327.06,390,9771.0,881518,992763,1089216,992763,-58.51539,-34.468124
097010B0000000000000000000000067000000800A,097009197,San Isidro,355.11,390,9771.0,957120,1077907,1182631,1077907,-58.515424,-34.46829
097010B0000000000000000000000067000000900C,097160611,San Isidro,22.72,390,9771.0,61237,68965,75665,68965,-58.515236,-34.468156
097010B0000000000000000000000067000000900D,097160612,San Isidro,352.04,390,9771.0,948846,1068588,1172407,1068588,-58.515292,-34.468271
097010B0000000000000000000000067000001000A,097036535,San Isidro,162.19,390,9771.0,437147,492314,540145,492314,-58.515122,-34.468204
097010B0000000000000000000000067000001100A,097001650,San Isidro,425.49,390,9771.0,1146814,1291540,1417019,1291540,-58.515024,-34.468279
097010B0000000000000000000000067000001300B,097026542,San Isidro,215.66,390,9771.0,581264,654618,718218,654618,-58.5149,-34.468401
097010B0000000000000000000000067000001300C,097071762,San Isidro,102.3,390,9771.0,275727,310523,340692,310523,-58.514857,-34.468291
097010B0000000000000000000000067000001300D,097025387,San Isidro,105.53,390,9771.0,284433,320328,351449,320328,-58.514773,-34.468338
097010B0000000000000000000000067000001400A,097003998,San Isidro,422.09,390,9771.0,1137650,1281219,1405696,1281219,-58.515082,-34.46843
097010B0000000000000000000000067000001600B,097004439,San Isidro,533.61,390,9771.0,1438227,1619729,1777094,1619729,-58.515179,-34.468506
097010B0000000000000000000000067000001700A, ,San Isidro,548.88,390,9771.0,1479384,1666080,1827948,1666080,-58.515322,-34.468577
097010B00000000000000000000000670000018000,097007460,San Isidro,437.49,390,9771.0,1179157,1327965,1456983,1327965,-58.515384,-34.468677
097010B0000000000000000000000067000001900B,097009342,San Isidro,237.88,390,9771.0,641153,722065,792217,722065,-58.515366,-34.468837
097010B0000000000000000000000067000002000A,097058992,San Isidro,379.02,390,9771.0,1021564,1150484,1262259,1150484,-58.515536,-34.468749
097010B0000000000000000000000067000002100B,097004353,San Isidro,344.01,390,9771.0,927203,1044214,1145665,1044214,-58.51561,-34.468603
097010B00000000000000000000000670000022000,097003956,San Isidro,377.22,390,9771.0,1016713,1145020,1256265,1145020,-58.515672,-34.468548
097010B0000000000000000000000067000002300A,097003052,San Isidro,584.34,390,9771.0,1574959,1773716,1946041,1773716,-58.515636,-34.46839
097010B00000000000000000000000670000024000,097002720,San Isidro,460.58,390,9771.0,1241391,1398052,1533880,1398052,-58.515812,-34.468445
097010B00000000000000000000000670000025000,097005282,San Isidro,689.53,390,9771.0,1858475,2093011,2296358,2093011,-58.515821,-34.468323
097010B0000000000000000000000067000002600A,097007458,San Isidro,709.58,390,9771.0,1912515,2153871,2363131,2153871,-58.515925,-34.468279
097010B0000000000000000000000067000002700A,097007875,San Isidro,643.07,390,9771.0,1733252,1951986,2141631,1951986,-58.516144,-34.468295
097010B00000000000000000000000670000029000,097004877,San Isidro,341.43,390,9771.0,920249,1036382,1137072,1036382,-58.516228,-34.468229
097010B00000000000000000000000670000030000,097004599,San Isidro,155.19,390,9771.0,418280,471066,516833,471066,-58.516423,-34.468272
097010B0000000000000000000000067000003100A,097000699,San Isidro,183.12,390,9771.0,493559,555846,609849,555846,-58.516505,-34.468226
097010B0000000000000000000000067000003200A,097000697,San Isidro,207.36,390,9771.0,558893,629424,690576,629424,-58.516614,-34.468184
097010B0000000000000000000000067000003300C,097000693,San Isidro,300.69,390,9771.0,810443,912720,1001395,912720,-58.516382,-34.468131
097010B00000000000000000000000670000034000,097004632,San Isidro,500.41,390,9771.0,1348744,1518953,1666527,1518953,-58.516214,-34.468051
097010B0000000000000000000000067000003500D,097002532,San Isidro,905.83,390,9771.0,2441464,2749572,3016707,2749572,-58.515938,-34.467993
097010B00000000000000000000000670000036000,097066816,San Isidro,10.79,390,9771.0,29082,32752,35934,32752,-58.515744,-34.468002
097010B00000000000000000000000670000039000,097057707,San Isidro,31.46,390,9771.0,84793,95494,104772,95494,-58.515948,-34.468153
097010B00000000000000000000000680000001000,097010863,San Isidro,279.25,480,11796.0,926346,1023310,1122730,1023310,-58.514555,-34.468475
